order_id,product_id,customer_id,employee_id,shipper_id,order_date,required_date,shipped_date,ship_status,ship_city,ship_region,ship_postal_code,ship_country,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,is_late,is_risk
10900,70,WELLI,1,2,2025-08-03,2025-08-31,2025-08-15,On time,Resende,SP,08737-363,Brazil,15.0,3,0.25,25,33.75,1.66,35.41,0,0
10901,41,HILAA,4,1,2025-08-06,2025-09-03,2025-08-09,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,9.65,30,0.0,0,289.5,19.23,308.73,0,0
10901,71,HILAA,4,1,2025-08-06,2025-09-03,2025-08-09,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,21.5,30,0.0,0,645.0,42.86,687.86,0,0
10902,55,FOLKO,1,1,2025-08-06,2025-09-03,2025-08-14,On time,BrÃ¤cke,,S-844 67,Sweden,24.0,30,0.15,15,612.0,31.29,643.29,0,0
10902,62,FOLKO,1,1,2025-08-06,2025-09-03,2025-08-14,On time,BrÃ¤cke,,S-844 67,Sweden,49.3,6,0.15,15,251.43,12.86,264.29,0,0
10903,13,HANAR,3,3,2025-08-07,2025-09-04,2025-08-15,On time,Rio de Janeiro,RJ,05454-876,Brazil,6.0,40,0.0,0,240.0,9.45,249.45,0,0
10903,65,HANAR,3,3,2025-08-07,2025-09-04,2025-08-15,On time,Rio de Janeiro,RJ,05454-876,Brazil,21.05,21,0.0,0,442.05,17.41,459.46,0,0
10903,68,HANAR,3,3,2025-08-07,2025-09-04,2025-08-15,On time,Rio de Janeiro,RJ,05454-876,Brazil,12.5,20,0.0,0,250.0,9.85,259.85,0,0
10904,58,WHITC,3,3,2025-08-07,2025-09-04,2025-08-10,On time,Seattle,WA,98124,USA,13.25,15,0.0,0,198.75,16.83,215.58,0,0
10904,62,WHITC,3,3,2025-08-07,2025-09-04,2025-08-10,On time,Seattle,WA,98124,USA,49.3,35,0.0,0,1725.5,146.12,1871.62,0,0
10905,1,WELLI,9,2,2025-08-07,2025-09-04,2025-08-17,On time,Resende,SP,08737-363,Brazil,18.0,20,0.05,5,342.0,13.72,355.72,0,0
10906,61,WOLZA,4,3,2025-08-08,2025-08-22,2025-08-14,On time,Warszawa,,01-012,Poland,28.5,15,0.0,0,427.5,26.29,453.79,0,0
10907,75,SPECD,6,3,2025-08-08,2025-09-05,2025-08-10,On time,Paris,,75016,France,7.75,14,0.0,0,108.5,9.19,117.69,0,0
10908,7,REGGC,4,2,2025-08-09,2025-09-06,2025-08-17,On time,Reggio Emilia,,42100,Italy,30.0,20,0.05,5,570.0,28.33,598.33,0,0
10908,52,REGGC,4,2,2025-08-09,2025-09-06,2025-08-17,On time,Reggio Emilia,,42100,Italy,7.0,14,0.05,5,93.1,4.63,97.73,0,0
10909,7,SANTG,1,2,2025-08-09,2025-09-06,2025-08-21,On time,Stavern,,4110,Norway,30.0,12,0.0,0,360.0,28.5,388.5,0,0
10909,16,SANTG,1,2,2025-08-09,2025-09-06,2025-08-21,On time,Stavern,,4110,Norway,17.45,15,0.0,0,261.75,20.73,282.48,0,0
10909,41,SANTG,1,2,2025-08-09,2025-09-06,2025-08-21,On time,Stavern,,4110,Norway,9.65,5,0.0,0,48.25,3.82,52.07,0,0
10910,19,WILMK,1,3,2025-08-09,2025-09-06,2025-08-15,On time,Helsinki,,21240,Finland,9.2,12,0.0,0,110.4,9.29,119.69,0,0
10910,49,WILMK,1,3,2025-08-09,2025-09-06,2025-08-15,On time,Helsinki,,21240,Finland,20.0,10,0.0,0,200.0,16.83,216.83,0,0
10910,61,WILMK,1,3,2025-08-09,2025-09-06,2025-08-15,On time,Helsinki,,21240,Finland,28.5,5,0.0,0,142.5,11.99,154.49,0,0
10911,1,GODOS,3,1,2025-08-09,2025-09-06,2025-08-16,On time,Sevilla,,41101,Spain,18.0,10,0.0,0,180.0,8.01,188.01,0,0
10911,17,GODOS,3,1,2025-08-09,2025-09-06,2025-08-16,On time,Sevilla,,41101,Spain,39.0,12,0.0,0,468.0,20.83,488.83,0,0
10911,67,GODOS,3,1,2025-08-09,2025-09-06,2025-08-16,On time,Sevilla,,41101,Spain,14.0,15,0.0,0,210.0,9.35,219.35,0,0
10912,11,HUNGO,2,2,2025-08-09,2025-09-06,2025-08-29,On time,Cork,Co. Cork,,Ireland,21.0,40,0.25,25,630.0,59.02,689.02,0,0
10912,29,HUNGO,2,2,2025-08-09,2025-09-06,2025-08-29,On time,Cork,Co. Cork,,Ireland,123.79,60,0.25,25,5570.55,521.89,6092.44,0,0
10913,4,QUEEN,4,1,2025-08-09,2025-09-06,2025-08-15,On time,Sao Paulo,SP,05487-020,Brazil,22.0,30,0.25,25,495.0,21.28,516.28,0,0
10913,33,QUEEN,4,1,2025-08-09,2025-09-06,2025-08-15,On time,Sao Paulo,SP,05487-020,Brazil,2.5,40,0.25,25,75.0,3.22,78.22,0,0
10913,58,QUEEN,4,1,2025-08-09,2025-09-06,2025-08-15,On time,Sao Paulo,SP,05487-020,Brazil,13.25,15,0.0,0,198.75,8.54,207.29,0,0
10914,71,QUEEN,6,1,2025-08-10,2025-09-07,2025-08-13,On time,Sao Paulo,SP,05487-020,Brazil,21.5,25,0.0,0,537.5,21.19,558.69,0,0
10915,17,TORTU,2,2,2025-08-10,2025-09-07,2025-08-13,On time,MÃ©xico D.F.,,5033,Mexico,39.0,10,0.0,0,390.0,2.54,392.54,0,0
10915,33,TORTU,2,2,2025-08-10,2025-09-07,2025-08-13,On time,MÃ©xico D.F.,,5033,Mexico,2.5,30,0.0,0,75.0,0.49,75.49,0,0
10915,54,TORTU,2,2,2025-08-10,2025-09-07,2025-08-13,On time,MÃ©xico D.F.,,5033,Mexico,7.45,10,0.0,0,74.5,0.48,74.98,0,0
10916,16,RANCH,1,2,2025-08-10,2025-09-07,2025-08-20,On time,Buenos Aires,,1010,Argentina,17.45,6,0.0,0,104.7,9.72,114.42,0,0
10916,32,RANCH,1,2,2025-08-10,2025-09-07,2025-08-20,On time,Buenos Aires,,1010,Argentina,32.0,6,0.0,0,192.0,17.83,209.83,0,0
10916,57,RANCH,1,2,2025-08-10,2025-09-07,2025-08-20,On time,Buenos Aires,,1010,Argentina,19.5,20,0.0,0,390.0,36.22,426.22,0,0
10917,30,ROMEY,4,2,2025-08-13,2025-09-10,2025-08-22,On time,Madrid,,28001,Spain,25.89,1,0.0,0,25.89,0.59,26.48,0,0
10917,60,ROMEY,4,2,2025-08-13,2025-09-10,2025-08-22,On time,Madrid,,28001,Spain,34.0,10,0.0,0,340.0,7.7,347.7,0,0
10918,1,BOTTM,3,3,2025-08-13,2025-09-10,2025-08-22,On time,Tsawassen,BC,T2F 8M4,Canada,18.0,60,0.25,25,810.0,27.32,837.32,0,0
10918,60,BOTTM,3,3,2025-08-13,2025-09-10,2025-08-22,On time,Tsawassen,BC,T2F 8M4,Canada,34.0,25,0.25,25,637.5,21.51,659.01,0,0
10919,16,LINOD,2,2,2025-08-13,2025-09-10,2025-08-15,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,17.45,24,0.0,0,418.8,7.39,426.19,0,0
10919,25,LINOD,2,2,2025-08-13,2025-09-10,2025-08-15,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,14.0,24,0.0,0,336.0,5.93,341.93,0,0
10919,40,LINOD,2,2,2025-08-13,2025-09-10,2025-08-15,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,18.4,20,0.0,0,368.0,6.49,374.49,0,0
10920,50,AROUT,4,2,2025-08-14,2025-09-11,2025-08-20,On time,Colchester,Essex,CO7 6JX,UK,16.25,24,0.0,0,390.0,29.61,419.61,0,0
10921,35,VAFFE,1,1,2025-08-14,2025-09-25,2025-08-20,On time,Ã…rhus,,8200,Denmark,18.0,10,0.0,0,180.0,16.41,196.41,0,0
10921,63,VAFFE,1,1,2025-08-14,2025-09-25,2025-08-20,On time,Ã…rhus,,8200,Denmark,43.9,40,0.0,0,1756.0,160.07,1916.07,0,0
10922,17,HANAR,5,3,2025-08-14,2025-09-11,2025-08-16,On time,Rio de Janeiro,RJ,05454-876,Brazil,39.0,15,0.0,0,585.0,49.43,634.43,0,0
10922,24,HANAR,5,3,2025-08-14,2025-09-11,2025-08-16,On time,Rio de Janeiro,RJ,05454-876,Brazil,4.5,35,0.0,0,157.5,13.31,170.81,0,0
10923,42,LAMAI,7,3,2025-08-14,2025-09-25,2025-08-24,On time,Toulouse,,31000,France,14.0,10,0.2,20,112.0,10.21,122.21,0,0
10923,43,LAMAI,7,3,2025-08-14,2025-09-25,2025-08-24,On time,Toulouse,,31000,France,46.0,10,0.2,20,368.0,33.55,401.55,0,0
10923,67,LAMAI,7,3,2025-08-14,2025-09-25,2025-08-24,On time,Toulouse,,31000,France,14.0,24,0.2,20,268.8,24.5,293.3,0,0
10924,10,BERGS,3,2,2025-08-15,2025-09-12,2025-09-19,Late,LuleÃ¥,,S-958 22,Sweden,31.0,20,0.1,10,558.0,46.06,604.06,1,1
10924,28,BERGS,3,2,2025-08-15,2025-09-12,2025-09-19,Late,LuleÃ¥,,S-958 22,Sweden,45.6,30,0.1,10,1231.2,101.62,1332.82,1,1
10924,75,BERGS,3,2,2025-08-15,2025-09-12,2025-09-19,Late,LuleÃ¥,,S-958 22,Sweden,7.75,6,0.0,0,46.5,3.84,50.34,1,1
10925,36,HANAR,3,1,2025-08-15,2025-09-12,2025-08-24,On time,Rio de Janeiro,RJ,05454-876,Brazil,19.0,25,0.15,15,403.75,1.93,405.68,0,0
10925,52,HANAR,3,1,2025-08-15,2025-09-12,2025-08-24,On time,Rio de Janeiro,RJ,05454-876,Brazil,7.0,12,0.15,15,71.4,0.34,71.74,0,0
10926,11,ANATR,4,3,2025-08-15,2025-09-12,2025-08-22,On time,MÃ©xico D.F.,,5021,Mexico,21.0,2,0.0,0,42.0,3.26,45.26,0,0
10926,13,ANATR,4,3,2025-08-15,2025-09-12,2025-08-22,On time,MÃ©xico D.F.,,5021,Mexico,6.0,10,0.0,0,60.0,4.66,64.66,0,0
10926,19,ANATR,4,3,2025-08-15,2025-09-12,2025-08-22,On time,MÃ©xico D.F.,,5021,Mexico,9.2,7,0.0,0,64.4,5.0,69.4,0,0
10926,72,ANATR,4,3,2025-08-15,2025-09-12,2025-08-22,On time,MÃ©xico D.F.,,5021,Mexico,34.8,10,0.0,0,348.0,27.01,375.01,0,0
10927,20,LACOR,4,1,2025-08-16,2025-09-13,2025-09-19,Late,Versailles,,78000,France,81.0,5,0.0,0,405.0,10.02,415.02,1,1
10927,52,LACOR,4,1,2025-08-16,2025-09-13,2025-09-19,Late,Versailles,,78000,France,7.0,5,0.0,0,35.0,0.87,35.87,1,1
10927,76,LACOR,4,1,2025-08-16,2025-09-13,2025-09-19,Late,Versailles,,78000,France,18.0,20,0.0,0,360.0,8.91,368.91,1,1
10928,47,GALED,1,1,2025-08-16,2025-09-13,2025-08-29,On time,Barcelona,,8022,Spain,9.5,5,0.0,0,47.5,0.47,47.97,0,0
10928,76,GALED,1,1,2025-08-16,2025-09-13,2025-08-29,On time,Barcelona,,8022,Spain,18.0,5,0.0,0,90.0,0.89,90.89,0,0
10929,21,FRANK,6,1,2025-08-16,2025-09-13,2025-08-23,On time,MÃ¼nchen,,80805,Germany,10.0,60,0.0,0,600.0,17.33,617.33,0,0
10929,75,FRANK,6,1,2025-08-16,2025-09-13,2025-08-23,On time,MÃ¼nchen,,80805,Germany,7.75,49,0.0,0,379.75,10.97,390.72,0,0
10929,77,FRANK,6,1,2025-08-16,2025-09-13,2025-08-23,On time,MÃ¼nchen,,80805,Germany,13.0,15,0.0,0,195.0,5.63,200.63,0,0
10930,21,SUPRD,4,3,2025-08-17,2025-09-28,2025-08-29,On time,Charleroi,,B-6000,Belgium,10.0,36,0.0,0,360.0,2.48,362.48,0,0
10930,27,SUPRD,4,3,2025-08-17,2025-09-28,2025-08-29,On time,Charleroi,,B-6000,Belgium,43.9,25,0.0,0,1097.5,7.57,1105.07,0,0
10930,55,SUPRD,4,3,2025-08-17,2025-09-28,2025-08-29,On time,Charleroi,,B-6000,Belgium,24.0,25,0.2,20,480.0,3.31,483.31,0,0
10930,58,SUPRD,4,3,2025-08-17,2025-09-28,2025-08-29,On time,Charleroi,,B-6000,Belgium,13.25,30,0.2,20,318.0,2.19,320.19,0,0
10931,13,RICSU,4,2,2025-08-17,2025-08-31,2025-08-30,On time,GenÃ¨ve,,1204,Switzerland,6.0,42,0.15,15,214.2,3.65,217.85,0,0
10931,57,RICSU,4,2,2025-08-17,2025-08-31,2025-08-30,On time,GenÃ¨ve,,1204,Switzerland,19.5,30,0.0,0,585.0,9.95,594.95,0,0
10932,16,BONAP,8,1,2025-08-17,2025-09-14,2025-09-04,On time,Marseille,,13008,France,17.45,30,0.1,10,471.15,35.47,506.62,0,0
10932,62,BONAP,8,1,2025-08-17,2025-09-14,2025-09-04,On time,Marseille,,13008,France,49.3,14,0.1,10,621.18,46.76,667.94,0,0
10932,72,BONAP,8,1,2025-08-17,2025-09-14,2025-09-04,On time,Marseille,,13008,France,34.8,16,0.0,0,556.8,41.91,598.71,0,0
10932,75,BONAP,8,1,2025-08-17,2025-09-14,2025-09-04,On time,Marseille,,13008,France,7.75,20,0.1,10,139.5,10.5,150.0,0,0
10933,53,ISLAT,6,3,2025-08-17,2025-09-14,2025-08-27,On time,Cowes,Isle of Wight,PO31 7PJ,UK,32.8,2,0.0,0,65.6,3.86,69.46,0,0
10933,61,ISLAT,6,3,2025-08-17,2025-09-14,2025-08-27,On time,Cowes,Isle of Wight,PO31 7PJ,UK,28.5,30,0.0,0,855.0,50.29,905.29,0,0
10934,6,LEHMS,3,3,2025-08-20,2025-09-17,2025-08-23,On time,Frankfurt a.M.,,60528,Germany,25.0,20,0.0,0,500.0,32.01,532.01,0,0
10935,1,WELLI,4,3,2025-08-20,2025-09-17,2025-08-29,On time,Resende,SP,08737-363,Brazil,18.0,21,0.0,0,378.0,29.04,407.04,0,0
10935,18,WELLI,4,3,2025-08-20,2025-09-17,2025-08-29,On time,Resende,SP,08737-363,Brazil,62.5,4,0.25,25,187.5,14.4,201.9,0,0
10935,23,WELLI,4,3,2025-08-20,2025-09-17,2025-08-29,On time,Resende,SP,08737-363,Brazil,9.0,8,0.25,25,54.0,4.15,58.15,0,0
10936,36,GREAL,3,2,2025-08-20,2025-09-17,2025-08-29,On time,Eugene,OR,97403,USA,19.0,30,0.2,20,456.0,33.68,489.68,0,0
10937,28,CACTU,7,3,2025-08-21,2025-09-04,2025-08-24,On time,Buenos Aires,,1010,Argentina,45.6,8,0.0,0,364.8,17.83,382.63,0,0
10937,34,CACTU,7,3,2025-08-21,2025-09-04,2025-08-24,On time,Buenos Aires,,1010,Argentina,14.0,20,0.0,0,280.0,13.68,293.68,0,0
10938,13,QUICK,3,2,2025-08-21,2025-09-18,2025-08-27,On time,Cunewalde,,1307,Germany,6.0,20,0.25,25,90.0,1.05,91.05,0,0
10938,43,QUICK,3,2,2025-08-21,2025-09-18,2025-08-27,On time,Cunewalde,,1307,Germany,46.0,24,0.25,25,828.0,9.67,837.67,0,0
10938,60,QUICK,3,2,2025-08-21,2025-09-18,2025-08-27,On time,Cunewalde,,1307,Germany,34.0,49,0.25,25,1249.5,14.59,1264.09,0,0
10938,71,QUICK,3,2,2025-08-21,2025-09-18,2025-08-27,On time,Cunewalde,,1307,Germany,21.5,35,0.25,25,564.38,6.59,570.97,0,0
10939,2,MAGAA,2,2,2025-08-21,2025-09-18,2025-08-24,On time,Bergamo,,24100,Italy,19.0,10,0.15,15,161.5,19.34,180.84,0,0
10939,67,MAGAA,2,2,2025-08-21,2025-09-18,2025-08-24,On time,Bergamo,,24100,Italy,14.0,40,0.15,15,476.0,56.99,532.99,0,0
10940,7,BONAP,8,3,2025-08-22,2025-09-19,2025-09-03,On time,Marseille,,13008,France,30.0,8,0.0,0,240.0,13.18,253.18,0,0
10940,13,BONAP,8,3,2025-08-22,2025-09-19,2025-09-03,On time,Marseille,,13008,France,6.0,20,0.0,0,120.0,6.59,126.59,0,0
10941,31,SAVEA,7,2,2025-08-22,2025-09-19,2025-08-31,On time,Boise,ID,83720,USA,12.5,44,0.25,25,412.5,41.21,453.71,0,0
10941,62,SAVEA,7,2,2025-08-22,2025-09-19,2025-08-31,On time,Boise,ID,83720,USA,49.3,30,0.25,25,1109.25,110.82,1220.07,0,0
10941,68,SAVEA,7,2,2025-08-22,2025-09-19,2025-08-31,On time,Boise,ID,83720,USA,12.5,80,0.25,25,750.0,74.93,824.93,0,0
10941,72,SAVEA,7,2,2025-08-22,2025-09-19,2025-08-31,On time,Boise,ID,83720,USA,34.8,50,0.0,0,1740.0,173.84,1913.84,0,0
10942,49,REGGC,9,3,2025-08-22,2025-09-19,2025-08-29,On time,Reggio Emilia,,42100,Italy,20.0,28,0.0,0,560.0,17.95,577.95,0,0
10943,13,BSBEV,4,2,2025-08-22,2025-09-19,2025-08-30,On time,London,,EC2 5NT,UK,6.0,15,0.0,0,90.0,0.27,90.27,0,0
10943,22,BSBEV,4,2,2025-08-22,2025-09-19,2025-08-30,On time,London,,EC2 5NT,UK,21.0,21,0.0,0,441.0,1.35,442.35,0,0
10943,46,BSBEV,4,2,2025-08-22,2025-09-19,2025-08-30,On time,London,,EC2 5NT,UK,12.0,15,0.0,0,180.0,0.55,180.55,0,0
10944,11,BOTTM,6,3,2025-08-23,2025-09-06,2025-08-24,On time,Tsawassen,BC,T2F 8M4,Canada,21.0,5,0.25,25,78.75,4.06,82.81,0,0
10944,44,BOTTM,6,3,2025-08-23,2025-09-06,2025-08-24,On time,Tsawassen,BC,T2F 8M4,Canada,19.45,18,0.25,25,262.58,13.55,276.13,0,0
10944,56,BOTTM,6,3,2025-08-23,2025-09-06,2025-08-24,On time,Tsawassen,BC,T2F 8M4,Canada,38.0,18,0.0,0,684.0,35.3,719.3,0,0
10945,13,MORGK,4,1,2025-08-23,2025-09-20,2025-08-29,On time,Leipzig,,4179,Germany,6.0,20,0.0,0,120.0,5.01,125.01,0,0
10945,31,MORGK,4,1,2025-08-23,2025-09-20,2025-08-29,On time,Leipzig,,4179,Germany,12.5,10,0.0,0,125.0,5.21,130.21,0,0
10946,10,VAFFE,1,2,2025-08-23,2025-09-20,2025-08-30,On time,Ã…rhus,,8200,Denmark,31.0,25,0.0,0,775.0,14.98,789.98,0,0
10946,24,VAFFE,1,2,2025-08-23,2025-09-20,2025-08-30,On time,Ã…rhus,,8200,Denmark,4.5,25,0.0,0,112.5,2.17,114.67,0,0
10946,77,VAFFE,1,2,2025-08-23,2025-09-20,2025-08-30,On time,Ã…rhus,,8200,Denmark,13.0,40,0.0,0,520.0,10.05,530.05,0,0
10947,59,BSBEV,3,2,2025-08-24,2025-09-21,2025-08-27,On time,London,,EC2 5NT,UK,55.0,4,0.0,0,220.0,3.26,223.26,0,0
10948,50,GODOS,3,3,2025-08-24,2025-09-21,2025-08-30,On time,Sevilla,,41101,Spain,16.25,9,0.0,0,146.25,1.45,147.7,0,0
10948,51,GODOS,3,3,2025-08-24,2025-09-21,2025-08-30,On time,Sevilla,,41101,Spain,53.0,40,0.0,0,2120.0,20.99,2140.99,0,0
10948,55,GODOS,3,3,2025-08-24,2025-09-21,2025-08-30,On time,Sevilla,,41101,Spain,24.0,4,0.0,0,96.0,0.95,96.95,0,0
10949,6,BOTTM,2,3,2025-08-24,2025-09-21,2025-08-28,On time,Tsawassen,BC,T2F 8M4,Canada,25.0,12,0.0,0,300.0,5.05,305.05,0,0
10949,10,BOTTM,2,3,2025-08-24,2025-09-21,2025-08-28,On time,Tsawassen,BC,T2F 8M4,Canada,31.0,30,0.0,0,930.0,15.66,945.66,0,0
10949,17,BOTTM,2,3,2025-08-24,2025-09-21,2025-08-28,On time,Tsawassen,BC,T2F 8M4,Canada,39.0,6,0.0,0,234.0,3.94,237.94,0,0
10949,62,BOTTM,2,3,2025-08-24,2025-09-21,2025-08-28,On time,Tsawassen,BC,T2F 8M4,Canada,49.3,60,0.0,0,2958.0,49.8,3007.8,0,0
10950,4,MAGAA,1,2,2025-08-27,2025-09-24,2025-09-03,On time,Bergamo,,24100,Italy,22.0,5,0.0,0,110.0,2.5,112.5,0,0
10951,33,RICSU,9,2,2025-08-27,2025-10-08,2025-09-18,On time,GenÃ¨ve,,1204,Switzerland,2.5,15,0.05,5,35.62,2.4,38.02,0,0
10951,41,RICSU,9,2,2025-08-27,2025-10-08,2025-09-18,On time,GenÃ¨ve,,1204,Switzerland,9.65,6,0.05,5,55.0,3.7,58.7,0,0
10951,75,RICSU,9,2,2025-08-27,2025-10-08,2025-09-18,On time,GenÃ¨ve,,1204,Switzerland,7.75,50,0.05,5,368.12,24.76,392.88,0,0
10952,6,ALFKI,1,1,2025-08-27,2025-10-08,2025-09-04,On time,Berlin,,12209,Germany,25.0,16,0.05,5,380.0,32.6,412.6,0,0
10952,28,ALFKI,1,1,2025-08-27,2025-10-08,2025-09-04,On time,Berlin,,12209,Germany,45.6,2,0.0,0,91.2,7.82,99.02,0,0
10953,20,AROUT,9,2,2025-08-27,2025-09-10,2025-09-05,On time,Colchester,Essex,CO7 6JX,UK,81.0,50,0.05,5,3847.5,20.55,3868.05,0,0
10953,31,AROUT,9,2,2025-08-27,2025-09-10,2025-09-05,On time,Colchester,Essex,CO7 6JX,UK,12.5,50,0.05,5,593.75,3.17,596.92,0,0
10954,16,LINOD,5,1,2025-08-28,2025-10-09,2025-08-31,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,17.45,28,0.15,15,415.31,6.98,422.29,0,0
10954,31,LINOD,5,1,2025-08-28,2025-10-09,2025-08-31,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,12.5,25,0.15,15,265.62,4.47,270.09,0,0
10954,45,LINOD,5,1,2025-08-28,2025-10-09,2025-08-31,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,9.5,30,0.0,0,285.0,4.79,289.79,0,0
10954,60,LINOD,5,1,2025-08-28,2025-10-09,2025-08-31,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,34.0,24,0.15,15,693.6,11.66,705.26,0,0
10955,75,FOLKO,8,2,2025-08-28,2025-09-25,2025-08-31,On time,BrÃ¤cke,,S-844 67,Sweden,7.75,12,0.2,20,74.4,3.26,77.66,0,0
10956,21,BLAUS,6,2,2025-08-28,2025-10-09,2025-08-31,On time,Mannheim,,68306,Germany,10.0,12,0.0,0,120.0,7.91,127.91,0,0
10956,47,BLAUS,6,2,2025-08-28,2025-10-09,2025-08-31,On time,Mannheim,,68306,Germany,9.5,14,0.0,0,133.0,8.77,141.77,0,0
10956,51,BLAUS,6,2,2025-08-28,2025-10-09,2025-08-31,On time,Mannheim,,68306,Germany,53.0,8,0.0,0,424.0,27.96,451.96,0,0
10957,30,HILAA,8,3,2025-08-29,2025-09-26,2025-09-07,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,25.89,30,0.0,0,776.7,46.42,823.12,0,0
10957,35,HILAA,8,3,2025-08-29,2025-09-26,2025-09-07,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,18.0,40,0.0,0,720.0,43.04,763.04,0,0
10957,64,HILAA,8,3,2025-08-29,2025-09-26,2025-09-07,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,33.25,8,0.0,0,266.0,15.9,281.9,0,0
10958,5,OCEAN,7,2,2025-08-29,2025-09-26,2025-09-07,On time,Buenos Aires,,1010,Argentina,21.35,20,0.0,0,427.0,27.1,454.1,0,0
10958,7,OCEAN,7,2,2025-08-29,2025-09-26,2025-09-07,On time,Buenos Aires,,1010,Argentina,30.0,6,0.0,0,180.0,11.42,191.42,0,0
10958,72,OCEAN,7,2,2025-08-29,2025-09-26,2025-09-07,On time,Buenos Aires,,1010,Argentina,34.8,5,0.0,0,174.0,11.04,185.04,0,0
10959,75,GOURL,6,2,2025-08-29,2025-10-10,2025-09-03,On time,Campinas,SP,04876-786,Brazil,7.75,20,0.15,15,131.75,4.98,136.73,0,0
10960,24,HILAA,3,1,2025-08-30,2025-09-13,2025-09-19,Late,San CristÃ³bal,TÃ¡chira,5022,Venezuela,4.5,10,0.25,25,33.75,0.26,34.01,1,1
10960,41,HILAA,3,1,2025-08-30,2025-09-13,2025-09-19,Late,San CristÃ³bal,TÃ¡chira,5022,Venezuela,9.65,24,0.0,0,231.6,1.82,233.42,1,1
10961,52,QUEEN,8,1,2025-08-30,2025-09-27,2025-09-10,On time,Sao Paulo,SP,05487-020,Brazil,7.0,6,0.05,5,39.9,3.72,43.62,0,0
10961,76,QUEEN,8,1,2025-08-30,2025-09-27,2025-09-10,On time,Sao Paulo,SP,05487-020,Brazil,18.0,60,0.0,0,1080.0,100.75,1180.75,0,0
10962,7,QUICK,8,2,2025-08-30,2025-09-27,2025-09-03,On time,Cunewalde,,1307,Germany,30.0,45,0.0,0,1350.0,103.88,1453.88,0,0
10962,13,QUICK,8,2,2025-08-30,2025-09-27,2025-09-03,On time,Cunewalde,,1307,Germany,6.0,77,0.0,0,462.0,35.55,497.55,0,0
10962,53,QUICK,8,2,2025-08-30,2025-09-27,2025-09-03,On time,Cunewalde,,1307,Germany,32.8,20,0.0,0,656.0,50.48,706.48,0,0
10962,69,QUICK,8,2,2025-08-30,2025-09-27,2025-09-03,On time,Cunewalde,,1307,Germany,36.0,9,0.0,0,324.0,24.93,348.93,0,0
10962,76,QUICK,8,2,2025-08-30,2025-09-27,2025-09-03,On time,Cunewalde,,1307,Germany,18.0,44,0.0,0,792.0,60.94,852.94,0,0
10963,60,FURIB,9,3,2025-08-30,2025-09-27,2025-09-06,On time,Lisboa,,1675,Portugal,34.0,2,0.15,15,57.8,2.7,60.5,0,0
10964,18,SPECD,3,2,2025-08-31,2025-09-28,2025-09-04,On time,Paris,,75016,France,62.5,6,0.0,0,375.0,15.96,390.96,0,0
10964,38,SPECD,3,2,2025-08-31,2025-09-28,2025-09-04,On time,Paris,,75016,France,263.5,5,0.0,0,1317.5,56.09,1373.59,0,0
10964,69,SPECD,3,2,2025-08-31,2025-09-28,2025-09-04,On time,Paris,,75016,France,36.0,10,0.0,0,360.0,15.33,375.33,0,0
10965,51,OLDWO,6,3,2025-08-31,2025-09-28,2025-09-10,On time,Anchorage,AK,99508,USA,53.0,16,0.0,0,848.0,144.38,992.38,0,0
10966,37,CHOPS,4,1,2025-08-31,2025-09-28,2025-09-19,On time,Bern,,3012,Switzerland,26.0,8,0.0,0,208.0,5.15,213.15,0,0
10966,56,CHOPS,4,1,2025-08-31,2025-09-28,2025-09-19,On time,Bern,,3012,Switzerland,38.0,12,0.15,15,387.6,9.59,397.19,0,0
10966,62,CHOPS,4,1,2025-08-31,2025-09-28,2025-09-19,On time,Bern,,3012,Switzerland,49.3,12,0.15,15,502.86,12.45,515.31,0,0
10967,19,TOMSP,2,2,2025-09-03,2025-10-01,2025-09-13,On time,MÃ¼nster,,44087,Germany,9.2,12,0.0,0,110.4,7.55,117.95,0,0
10967,49,TOMSP,2,2,2025-09-03,2025-10-01,2025-09-13,On time,MÃ¼nster,,44087,Germany,20.0,40,0.0,0,800.0,54.67,854.67,0,0
10968,12,ERNSH,1,3,2025-09-03,2025-10-01,2025-09-12,On time,Graz,,8010,Austria,38.0,30,0.0,0,1140.0,60.4,1200.4,0,0
10968,24,ERNSH,1,3,2025-09-03,2025-10-01,2025-09-12,On time,Graz,,8010,Austria,4.5,30,0.0,0,135.0,7.15,142.15,0,0
10968,64,ERNSH,1,3,2025-09-03,2025-10-01,2025-09-12,On time,Graz,,8010,Austria,33.25,4,0.0,0,133.0,7.05,140.05,0,0
